"time","activity","lag"
"2013-10-10 19:07:00",160.8,712
"2013-10-10 19:12:00",96,713
"2013-10-10 19:17:00",25.2,714
"2013-10-10 19:22:00",76.4,715
"2013-10-10 19:27:00",56.8,716
"2013-10-10 19:32:00",24.4,717
"2013-10-10 19:37:00",68,718
"2013-10-10 19:42:00",133.2,719
"2013-10-10 19:47:00",142,720
"2013-10-10 19:52:00",93.2,721
"2013-10-10 19:57:00",106.4,722
"2013-10-10 20:02:00",159.4,723
"2013-10-10 20:07:00",158.2,724
"2013-10-10 20:12:00",160,725
"2013-10-10 20:17:00",144.8,726
"2013-10-10 20:22:00",145.2,727
"2013-10-10 20:27:00",148.8,728
"2013-10-10 20:32:00",127.4,729
"2013-10-10 20:37:00",133.2,730
"2013-10-10 20:42:00",103.6,731
"2013-10-10 20:47:00",86.4,732
"2013-10-10 20:52:00",84,733
"2013-10-10 20:57:00",80.8,734
"2013-10-10 21:02:00",134,735
"2013-10-10 21:07:00",104.4,736
"2013-10-10 21:12:00",99.2,737
"2013-10-10 21:17:00",32,738
"2013-10-10 21:22:00",10,739
"2013-10-10 21:27:00",17.6,740
"2013-10-10 21:32:00",58.8,741
"2013-10-10 21:37:00",32.4,742
"2013-10-10 21:42:00",14.8,743
"2013-10-10 21:47:00",20,744
"2013-10-10 21:52:00",22.8,745
"2013-10-10 21:57:00",27.6,746
"2013-10-10 22:02:00",24.4,747
"2013-10-10 22:07:00",32.4,748
"2013-10-10 22:12:00",7.6,749
"2013-10-10 22:17:00",117.2,750
"2013-10-10 22:22:00",147.4,751
"2013-10-10 22:27:00",160,752
"2013-10-10 22:32:00",165,753
"2013-10-10 22:37:00",154.6,754
"2013-10-10 22:42:00",162.4,755
"2013-10-10 22:47:00",165,756
"2013-10-10 22:52:00",160.6,757
"2013-10-10 22:57:00",81.6,758
"2013-10-10 23:02:00",44.4,759
"2013-10-10 23:07:00",66.8,760
"2013-10-10 23:12:00",86.8,761
"2013-10-10 23:17:00",54.2,762
"2013-10-10 23:22:00",77.4,763
"2013-10-10 23:27:00",35.6,764
"2013-10-10 23:32:00",84.4,765
"2013-10-10 23:37:00",123.6,766
"2013-10-10 23:42:00",58.4,767
"2013-10-10 23:47:00",NA,768
"2013-10-10 23:52:00",NA,769
"2013-10-10 23:57:00",NA,770
"2013-10-11 00:02:00",NA,771
"2013-10-11 00:07:00",NA,772
"2013-10-11 00:12:00",42.4,773
"2013-10-11 00:17:00",31.2,774
"2013-10-11 00:22:00",63.6,775
"2013-10-11 00:27:00",18,776
"2013-10-11 00:32:00",3.6,777
"2013-10-11 00:37:00",20,778
"2013-10-11 00:42:00",12,779
"2013-10-11 00:47:00",11.6,780
"2013-10-11 00:52:00",55.6,781
"2013-10-11 00:57:00",32.4,782
"2013-10-11 01:02:00",0,783
"2013-10-11 01:07:00",0.4,784
"2013-10-11 01:12:00",0,785
"2013-10-11 01:17:00",0,786
"2013-10-11 01:22:00",0,787
"2013-10-11 01:27:00",0,788
"2013-10-11 01:32:00",0,789
"2013-10-11 01:37:00",0.4,790
"2013-10-11 01:42:00",0,791
"2013-10-11 01:47:00",0,792
"2013-10-11 01:52:00",0,793
"2013-10-11 01:57:00",0.4,794
"2013-10-11 02:02:00",0,795
"2013-10-11 02:07:00",0,796
"2013-10-11 02:12:00",0,797
"2013-10-11 02:17:00",0,798
"2013-10-11 02:22:00",4.8,799
"2013-10-11 02:27:00",8.4,800
"2013-10-11 02:32:00",0.4,801
"2013-10-11 02:37:00",0,802
"2013-10-11 02:42:00",10.4,803
"2013-10-11 02:47:00",1.2,804
"2013-10-11 02:52:00",0.8,805
"2013-10-11 02:57:00",0.4,806
"2013-10-11 03:02:00",0,807
"2013-10-11 03:07:00",18.8,808
"2013-10-11 03:12:00",0.4,809
"2013-10-11 03:17:00",0.8,810
"2013-10-11 03:22:00",1.6,811
"2013-10-11 03:27:00",0,812
"2013-10-11 03:32:00",0,813
"2013-10-11 03:37:00",0,814
"2013-10-11 03:42:00",14.4,815
"2013-10-11 03:47:00",16.4,816
"2013-10-11 03:52:00",0,817
"2013-10-11 03:57:00",0.8,818
"2013-10-11 04:02:00",1.2,819
"2013-10-11 04:07:00",0.8,820
"2013-10-11 04:12:00",0,821
"2013-10-11 04:17:00",2,822
"2013-10-11 04:22:00",0,823
"2013-10-11 04:27:00",0.4,824
"2013-10-11 04:32:00",0,825
"2013-10-11 04:37:00",0,826
"2013-10-11 04:42:00",0,827
"2013-10-11 04:47:00",0.8,828
"2013-10-11 04:52:00",0.4,829
"2013-10-11 04:57:00",1.2,830
"2013-10-11 05:02:00",0.4,831
"2013-10-11 05:07:00",0.8,832
"2013-10-11 05:12:00",0,833
"2013-10-11 05:17:00",0,834
"2013-10-11 05:22:00",0,835
"2013-10-11 05:27:00",0,836
"2013-10-11 05:32:00",9.6,837
"2013-10-11 05:37:00",3.6,838
"2013-10-11 05:42:00",10,839
"2013-10-11 05:47:00",3.6,840
"2013-10-11 05:52:00",1.2,841
"2013-10-11 05:57:00",0,842
"2013-10-11 06:02:00",14.8,843
"2013-10-11 06:07:00",0,844
"2013-10-11 06:12:00",2,845
"2013-10-11 06:17:00",0.8,846
"2013-10-11 06:22:00",6.4,847
"2013-10-11 06:27:00",23.2,848
"2013-10-11 06:32:00",24.8,849
"2013-10-11 06:37:00",8.4,850
"2013-10-11 06:42:00",16,851
"2013-10-11 06:47:00",0.4,852
"2013-10-11 06:52:00",5.2,853
"2013-10-11 06:57:00",0.4,854
"2013-10-11 07:02:00",0,855
"2013-10-11 07:07:00",0,856
"2013-10-11 07:12:00",0,857
"2013-10-11 07:17:00",2,858
"2013-10-11 07:22:00",1.2,859
"2013-10-11 07:27:00",3.2,860
"2013-10-11 07:32:00",3.2,861
"2013-10-11 07:37:00",5.6,862
"2013-10-11 07:42:00",24,863
"2013-10-11 07:47:00",4.8,864
"2013-10-11 07:52:00",151.4,865
"2013-10-11 07:57:00",134,866
"2013-10-11 08:02:00",119.6,867
"2013-10-11 08:07:00",82.2,868
"2013-10-11 08:12:00",150.2,869
"2013-10-11 08:17:00",122.2,870
"2013-10-11 08:22:00",119.2,871
"2013-10-11 08:27:00",162,872
"2013-10-11 08:32:00",153.4,873
"2013-10-11 08:37:00",115.4,874
"2013-10-11 08:42:00",107,875
"2013-10-11 08:47:00",149,876
"2013-10-11 08:52:00",155.4,877
"2013-10-11 08:57:00",174.6,878
"2013-10-11 09:02:00",143.6,879
"2013-10-11 09:07:00",149.6,880
"2013-10-11 09:12:00",159.8,881
"2013-10-11 09:17:00",155.2,882
"2013-10-11 09:22:00",153,883
"2013-10-11 09:27:00",87,884
"2013-10-11 09:32:00",92.4,885
"2013-10-11 09:37:00",104,886
"2013-10-11 09:42:00",120.4,887
"2013-10-11 09:47:00",68.8,888
"2013-10-11 09:52:00",106.8,889
"2013-10-11 09:57:00",113,890
"2013-10-11 10:02:00",151.6,891
"2013-10-11 10:07:00",117.2,892
"2013-10-11 10:12:00",147.2,893
"2013-10-11 10:17:00",145.6,894
"2013-10-11 10:22:00",101.2,895
"2013-10-11 10:27:00",56.8,896
"2013-10-11 10:32:00",117.6,897
"2013-10-11 10:37:00",129.6,898
"2013-10-11 10:42:00",105.2,899
"2013-10-11 10:47:00",139.2,900
"2013-10-11 10:52:00",133,901
"2013-10-11 10:57:00",129.8,902
"2013-10-11 11:02:00",130,903
"2013-10-11 11:07:00",107.8,904
"2013-10-11 11:12:00",94.4,905
"2013-10-11 11:17:00",90,906
"2013-10-11 11:22:00",121.2,907
"2013-10-11 11:27:00",143.6,908
"2013-10-11 11:32:00",136.2,909
"2013-10-11 11:37:00",133.4,910
"2013-10-11 11:42:00",124,911
"2013-10-11 11:47:00",99.6,912
"2013-10-11 11:52:00",95.2,913
"2013-10-11 11:57:00",120.4,914
"2013-10-11 12:02:00",114,915
"2013-10-11 12:07:00",115.2,916
"2013-10-11 12:12:00",134.2,917
"2013-10-11 12:17:00",136,918
"2013-10-11 12:22:00",127.2,919
"2013-10-11 12:27:00",103.8,920
"2013-10-11 12:32:00",128.6,921
"2013-10-11 12:37:00",152.6,922
"2013-10-11 12:42:00",160,923
"2013-10-11 12:47:00",157.4,924
"2013-10-11 12:52:00",149.2,925
"2013-10-11 12:57:00",157.4,926
"2013-10-11 13:02:00",143,927
"2013-10-11 13:07:00",162.8,928
"2013-10-11 13:12:00",113.2,929
"2013-10-11 13:17:00",149.6,930
"2013-10-11 13:22:00",127.4,931
"2013-10-11 13:27:00",175.4,932
"2013-10-11 13:32:00",175.6,933
"2013-10-11 13:37:00",176.4,934
"2013-10-11 13:42:00",164.8,935
"2013-10-11 13:47:00",167.6,936
"2013-10-11 13:52:00",161.6,937
"2013-10-11 13:57:00",102.8,938
"2013-10-11 14:02:00",138,939
"2013-10-11 14:07:00",134,940
"2013-10-11 14:12:00",99.2,941
"2013-10-11 14:17:00",73.6,942
"2013-10-11 14:22:00",98,943
"2013-10-11 14:27:00",126.4,944
"2013-10-11 14:32:00",104.8,945
"2013-10-11 14:37:00",79,946
"2013-10-11 14:42:00",102.8,947
"2013-10-11 14:47:00",85.2,948
"2013-10-11 14:52:00",98,949
"2013-10-11 14:57:00",96.4,950
"2013-10-11 15:02:00",113.4,951
"2013-10-11 15:07:00",145.2,952
"2013-10-11 15:12:00",111.2,953
"2013-10-11 15:17:00",114,954
"2013-10-11 15:22:00",130.4,955
"2013-10-11 15:27:00",123.4,956
"2013-10-11 15:32:00",135,957
"2013-10-11 15:37:00",118,958
"2013-10-11 15:42:00",136.8,959
"2013-10-11 15:47:00",164.8,960
"2013-10-11 15:52:00",158,961
"2013-10-11 15:57:00",157.4,962
"2013-10-11 16:02:00",118.2,963
"2013-10-11 16:07:00",160.8,964
"2013-10-11 16:12:00",178,965
"2013-10-11 16:17:00",161.6,966
"2013-10-11 16:22:00",167.6,967
"2013-10-11 16:27:00",160,968
"2013-10-11 16:32:00",168.8,969
"2013-10-11 16:37:00",164.4,970
"2013-10-11 16:42:00",161.6,971
"2013-10-11 16:47:00",148,972
"2013-10-11 16:52:00",159.8,973
"2013-10-11 16:57:00",143.2,974
"2013-10-11 17:02:00",128.2,975
"2013-10-11 17:07:00",98.6,976
"2013-10-11 17:12:00",125.4,977
"2013-10-11 17:17:00",111.8,978
"2013-10-11 17:22:00",142,979
"2013-10-11 17:27:00",129.6,980
"2013-10-11 17:32:00",125.4,981
"2013-10-11 17:37:00",144.2,982
"2013-10-11 17:42:00",152,983
"2013-10-11 17:47:00",142.8,984
"2013-10-11 17:52:00",99.6,985
"2013-10-11 17:57:00",130.4,986
"2013-10-11 18:02:00",100.8,987
"2013-10-11 18:07:00",171.4,988
"2013-10-11 18:12:00",136,989
"2013-10-11 18:17:00",141,990
"2013-10-11 18:22:00",178.6,991
"2013-10-11 18:27:00",112.2,992
"2013-10-11 18:32:00",161.2,993
"2013-10-11 18:37:00",157.4,994
"2013-10-11 18:42:00",148.2,995
"2013-10-11 18:47:00",147.8,996
"2013-10-11 18:52:00",155.4,997
"2013-10-11 18:57:00",170.6,998
"2013-10-11 19:02:00",167.8,999
"2013-10-11 19:07:00",165.4,1000
"2013-10-11 19:12:00",154.4,1001
"2013-10-11 19:17:00",138.8,1002
"2013-10-11 19:22:00",150.6,1003
"2013-10-11 19:27:00",137.6,1004
"2013-10-11 19:32:00",107.6,1005
"2013-10-11 19:37:00",127.2,1006
"2013-10-11 19:42:00",146.8,1007
"2013-10-11 19:47:00",142.8,1008
"2013-10-11 19:52:00",154.2,1009
"2013-10-11 19:57:00",185.6,1010
"2013-10-11 20:02:00",149.8,1011
"2013-10-11 20:07:00",145.6,1012
"2013-10-11 20:12:00",151.2,1013
"2013-10-11 20:17:00",107.6,1014
"2013-10-11 20:22:00",113.6,1015
"2013-10-11 20:27:00",169.6,1016
"2013-10-11 20:32:00",138.8,1017
"2013-10-11 20:37:00",137.6,1018
"2013-10-11 20:42:00",100.4,1019
"2013-10-11 20:47:00",51,1020
"2013-10-11 20:52:00",53.8,1021
"2013-10-11 20:57:00",105.2,1022
"2013-10-11 21:02:00",41,1023
"2013-10-11 21:07:00",91.8,1024
"2013-10-11 21:12:00",110.8,1025
"2013-10-11 21:17:00",80.4,1026
"2013-10-11 21:22:00",102,1027
"2013-10-11 21:27:00",112.4,1028
"2013-10-11 21:32:00",100,1029
"2013-10-11 21:37:00",73.6,1030
"2013-10-11 21:42:00",101.2,1031
"2013-10-11 21:47:00",41.2,1032
"2013-10-11 21:52:00",59.6,1033
"2013-10-11 21:57:00",40.4,1034
"2013-10-11 22:02:00",35.2,1035
"2013-10-11 22:07:00",22,1036
"2013-10-11 22:12:00",103.2,1037
"2013-10-11 22:17:00",56,1038
"2013-10-11 22:22:00",30.8,1039
"2013-10-11 22:27:00",37.8,1040
"2013-10-11 22:32:00",154.2,1041
"2013-10-11 22:37:00",71.6,1042
"2013-10-11 22:42:00",48.4,1043
"2013-10-11 22:47:00",8.4,1044
"2013-10-11 22:52:00",13.6,1045
"2013-10-11 22:57:00",61.2,1046
"2013-10-11 23:02:00",90.6,1047
"2013-10-11 23:07:00",80.2,1048
"2013-10-11 23:12:00",48.2,1049
"2013-10-11 23:17:00",124.4,1050
"2013-10-11 23:22:00",72.8,1051
"2013-10-11 23:27:00",NA,1052
"2013-10-11 23:32:00",NA,1053
"2013-10-11 23:37:00",NA,1054
"2013-10-11 23:42:00",NA,1055
"2013-10-11 23:47:00",NA,1056
"2013-10-11 23:52:00",NA,1057
"2013-10-11 23:57:00",NA,1058
"2013-10-12 00:02:00",89.6,1059
"2013-10-12 00:07:00",87.6,1060
"2013-10-12 00:12:00",23.2,1061
"2013-10-12 00:17:00",31.2,1062
"2013-10-12 00:22:00",46.8,1063
"2013-10-12 00:27:00",22.4,1064
"2013-10-12 00:32:00",15.2,1065
"2013-10-12 00:37:00",41.2,1066
"2013-10-12 00:42:00",2,1067
"2013-10-12 00:47:00",1.2,1068
"2013-10-12 00:52:00",10.4,1069
"2013-10-12 00:57:00",38.4,1070
"2013-10-12 01:02:00",6,1071
"2013-10-12 01:07:00",3.6,1072
"2013-10-12 01:12:00",1.6,1073
"2013-10-12 01:17:00",0,1074
"2013-10-12 01:22:00",6.4,1075
"2013-10-12 01:27:00",14,1076
"2013-10-12 01:32:00",2,1077
"2013-10-12 01:37:00",4.4,1078
"2013-10-12 01:42:00",0.8,1079
"2013-10-12 01:47:00",0.4,1080
"2013-10-12 01:52:00",21.2,1081
"2013-10-12 01:57:00",14.8,1082
"2013-10-12 02:02:00",3.6,1083
"2013-10-12 02:07:00",0,1084
"2013-10-12 02:12:00",0.4,1085
"2013-10-12 02:17:00",0,1086
"2013-10-12 02:22:00",0,1087
"2013-10-12 02:27:00",0,1088
"2013-10-12 02:32:00",3.2,1089
"2013-10-12 02:37:00",0.8,1090
"2013-10-12 02:42:00",0.4,1091
"2013-10-12 02:47:00",11.2,1092
"2013-10-12 02:52:00",14,1093
"2013-10-12 02:57:00",20.8,1094
"2013-10-12 03:02:00",0.8,1095
"2013-10-12 03:07:00",1.6,1096
"2013-10-12 03:12:00",1.6,1097
"2013-10-12 03:17:00",2.4,1098
"2013-10-12 03:22:00",2.4,1099
"2013-10-12 03:27:00",0,1100
"2013-10-12 03:32:00",2,1101
"2013-10-12 03:37:00",21.2,1102
"2013-10-12 03:42:00",3.6,1103
"2013-10-12 03:47:00",0,1104
"2013-10-12 03:52:00",6.8,1105
"2013-10-12 03:57:00",1.2,1106
"2013-10-12 04:02:00",1.6,1107
"2013-10-12 04:07:00",2,1108
"2013-10-12 04:12:00",0.4,1109
"2013-10-12 04:17:00",0,1110
"2013-10-12 04:22:00",2.8,1111
"2013-10-12 04:27:00",11.8,1112
"2013-10-12 04:32:00",4.4,1113
"2013-10-12 04:37:00",11.6,1114
"2013-10-12 04:42:00",0,1115
"2013-10-12 04:47:00",0,1116
"2013-10-12 04:52:00",0.4,1117
"2013-10-12 04:57:00",0,1118
"2013-10-12 05:02:00",0.4,1119
"2013-10-12 05:07:00",0.4,1120
"2013-10-12 05:12:00",0.4,1121
"2013-10-12 05:17:00",0.8,1122
"2013-10-12 05:22:00",20,1123
"2013-10-12 05:27:00",1.2,1124
"2013-10-12 05:32:00",0,1125
"2013-10-12 05:37:00",0.8,1126
"2013-10-12 05:42:00",0.4,1127
"2013-10-12 05:47:00",0.4,1128
"2013-10-12 05:52:00",0,1129
"2013-10-12 05:57:00",0.4,1130
"2013-10-12 06:02:00",7.6,1131
"2013-10-12 06:07:00",5.6,1132
"2013-10-12 06:12:00",14,1133
"2013-10-12 06:17:00",0,1134
"2013-10-12 06:22:00",1.2,1135
"2013-10-12 06:27:00",1.2,1136
"2013-10-12 06:32:00",0.4,1137
"2013-10-12 06:37:00",0,1138
"2013-10-12 06:42:00",18,1139
"2013-10-12 06:47:00",0.8,1140
"2013-10-12 06:52:00",12.4,1141
"2013-10-12 06:57:00",5.6,1142
"2013-10-12 07:02:00",0.4,1143
"2013-10-12 07:07:00",1.6,1144
"2013-10-12 07:12:00",0,1145
"2013-10-12 07:17:00",4.8,1146
"2013-10-12 07:22:00",0,1147
"2013-10-12 07:27:00",0,1148
"2013-10-12 07:32:00",0.4,1149
"2013-10-12 07:37:00",0.4,1150
"2013-10-12 07:42:00",0.8,1151
"2013-10-12 07:47:00",0,1152
"2013-10-12 07:52:00",0.4,1153
"2013-10-12 07:57:00",17.6,1154
"2013-10-12 08:02:00",2.8,1155
"2013-10-12 08:07:00",1.6,1156
"2013-10-12 08:12:00",0,1157
